match_year,tournament,matches,avg_total_goals,avg_goal_margin,home_win_rate,away_win_rate,draw_rate,neutral_match_rate,fifa_feature_coverage,external_feature_coverage
1996,CECAFA Cup,7,2.286,0.857,0.571,0.143,0.286,0.714,0.714,0.571
1996,CFU Caribbean Cup,14,2.571,1.714,0.786,0.0,0.214,0.643,0.429,0.643
1996,CFU Caribbean Cup qualification,17,2.824,2.118,0.529,0.294,0.176,0.059,0.412,0.353
1996,FIFA World Cup qualification,228,2.969,1.952,0.539,0.281,0.18,0.048,0.86,0.851
1996,Friendly,300,2.517,1.357,0.497,0.25,0.253,0.077,0.97,0.91
1996,Gold Cup,13,3.231,2.308,0.692,0.308,0.0,0.692,0.846,0.615
1996,Gulf Cup,15,2.333,0.867,0.2,0.467,0.333,0.667,1.0,0.6
1996,King Hassan II Tournament,4,2.75,0.75,0.5,0.0,0.5,0.5,1.0,1.0
1996,King's Cup,2,4.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0
1996,Kirin Cup,3,2.0,0.667,0.667,0.0,0.333,0.333,0.333,1.0
1996,Lunar New Year Cup,2,3.5,2.5,0.5,0.0,0.5,1.0,1.0,1.0
1996,Malta International Tournament,6,3.667,2.667,0.167,0.667,0.167,0.5,1.0,0.667
1996,Muratti Vase,3,1.0,1.0,0.0,0.667,0.333,0.0,0.0,0.0
1996,Oceania Nations Cup,3,4.667,4.0,0.667,0.333,0.0,0.0,1.0,0.0
1996,Simba Tournament,6,1.667,1.667,0.833,0.0,0.167,0.5,1.0,1.0
1996,UEFA Euro,31,2.065,1.097,0.387,0.258,0.355,0.839,1.0,0.613
1996,USA Cup,6,2.833,1.167,0.333,0.333,0.333,0.5,1.0,0.5
1996,United Arab Emirates Friendship Tournament,6,2.333,0.667,0.333,0.167,0.5,0.5,1.0,0.667
1997,African Cup of Nations qualification,51,2.392,1.333,0.647,0.118,0.235,0.02,0.902,0.961
1997,Amílcar Cabral Cup,16,2.688,1.188,0.5,0.125,0.375,0.688,1.0,0.563
1997,Baltic Cup,3,2.333,1.0,0.667,0.333,0.0,0.333,1.0,0.667
1997,CFU Caribbean Cup,10,3.0,1.8,0.5,0.3,0.2,0.5,0.5,0.6
1997,CFU Caribbean Cup qualification,19,3.895,2.316,0.737,0.158,0.105,0.368,0.316,0.263
1997,COSAFA Cup,10,3.1,1.1,0.4,0.0,0.6,0.0,1.0,1.0
1997,COSAFA Cup qualification,4,3.5,2.5,0.25,0.75,0.0,0.0,1.0,0.25
1997,Confederations Cup,16,3.25,2.0,0.438,0.438,0.125,0.813,1.0,0.625
1997,Copa América,26,2.577,1.654,0.692,0.154,0.154,0.769,1.0,0.846
1997,Cyprus International Tournament,6,2.333,1.0,0.5,0.333,0.167,0.5,1.0,0.833
1997,Dunhill Cup,15,2.533,1.733,0.467,0.333,0.2,0.733,1.0,0.533
1997,East Asian Games,10,7.5,6.3,0.3,0.5,0.2,1.0,0.6,0.0
1997,FIFA World Cup qualification,410,2.998,1.983,0.515,0.273,0.212,0.071,0.934,0.832
1997,Friendly,206,2.505,1.466,0.51,0.238,0.252,0.087,0.922,0.825
1997,Gold Cup qualification,1,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0
1997,Island Games,12,2.917,1.583,0.667,0.083,0.25,0.667,0.0,0.0
1997,King's Cup,4,1.75,0.75,0.0,0.5,0.5,0.25,1.0,0.75
1997,Kirin Cup,3,3.333,0.667,0.667,0.0,0.333,0.333,1.0,1.0
1997,Korea Cup,6,2.5,1.5,0.5,0.167,0.333,0.5,0.5,0.833
1997,Lunar New Year Cup,2,2.5,0.5,0.5,0.0,0.5,1.0,0.5,1.0
1997,Muratti Vase,2,4.5,3.5,0.5,0.5,0.0,0.0,0.0,0.0
1997,Nehru Cup,7,1.714,0.571,0.0,0.429,0.571,0.286,1.0,0.286
1997,SAFF Cup,10,2.9,1.7,0.5,0.3,0.2,0.8,1.0,0.5
1997,Southeast Asian Games,24,3.292,2.042,0.625,0.208,0.167,0.75,0.833,0.5
1997,Tournoi de France,6,2.667,0.667,0.167,0.333,0.5,0.5,1.0,0.667
1997,UNCAF Cup,14,2.643,1.929,0.571,0.143,0.286,0.5,1.0,0.857
1997,USA Cup,3,1.0,1.0,0.0,0.667,0.333,0.333,1.0,1.0
1998,AFF Championship,16,3.438,1.688,0.625,0.125,0.25,0.688,1.0,0.563
1998,AFF Championship qualification,6,2.833,1.833,0.833,0.0,0.167,0.333,0.667,0.5
1998,African Cup of Nations,32,2.906,1.219,0.406,0.344,0.25,0.813,0.813,0.594
1998,African Cup of Nations qualification,38,2.316,1.579,0.553,0.211,0.237,0.026,0.895,0.711
1998,Arab Cup,10,3.7,2.1,0.8,0.2,0.0,0.6,1.0,0.9
1998,Arab Cup qualification,6,2.5,1.5,0.333,0.5,0.167,0.5,0.5,0.833
1998,Asian Games,54,3.759,2.648,0.37,0.5,0.13,0.852,0.889,0.333
1998,Baltic Cup,3,1.667,1.0,0.0,0.667,0.333,0.0,1.0,1.0
1998,CFU Caribbean Cup,16,4.0,2.375,0.688,0.313,0.0,0.5,0.625,0.313
1998,CFU Caribbean Cup qualification,25,4.44,2.52,0.68,0.12,0.2,0.44,0.44,0.28
1998,COSAFA Cup,10,2.5,0.9,0.4,0.2,0.4,0.0,1.0,1.0
1998,COSAFA Cup qualification,5,2.4,1.2,0.2,0.8,0.0,0.0,1.0,0.6
1998,Cyprus International Tournament,6,2.5,0.833,0.167,0.5,0.333,0.667,1.0,0.333
1998,Dynasty Cup,6,2.667,1.667,0.5,0.5,0.0,0.5,1.0,0.167
1998,FIFA World Cup,64,2.672,1.297,0.453,0.25,0.297,0.891,0.938,0.578
1998,Friendly,286,2.559,1.399,0.479,0.196,0.325,0.098,0.906,0.899
1998,Gold Cup,16,2.75,1.625,0.375,0.438,0.188,0.75,1.0,0.563
1998,Gulf Cup,15,2.667,1.333,0.267,0.4,0.333,0.667,1.0,0.733
1998,Indian Ocean Island Games,9,3.889,2.111,0.778,0.111,0.111,0.556,0.333,0.222
1998,King Hassan II Tournament,4,1.5,0.5,0.0,0.5,0.5,0.5,1.0,0.75
1998,King's Cup,4,2.0,1.0,0.0,0.5,0.5,0.5,1.0,0.75
1998,Kirin Cup,3,1.0,0.333,0.333,0.0,0.667,0.333,1.0,1.0
1998,Lunar New Year Cup,2,1.5,0.5,0.0,0.5,0.5,1.0,1.0,0.0
1998,Malta International Tournament,6,3.167,1.167,0.333,0.333,0.333,0.5,1.0,0.833
1998,Melanesia Cup,10,3.1,1.3,0.7,0.1,0.2,0.6,0.6,0.6
1998,Muratti Vase,2,2.0,2.0,0.5,0.5,0.0,0.0,0.0,0.0
1998,Oceania Nations Cup,10,5.2,4.0,0.8,0.2,0.0,0.6,1.0,0.4
1998,Oceania Nations Cup qualification,10,5.1,3.7,0.8,0.1,0.1,0.6,0.6,0.0
1998,SKN Football Festival,1,5.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0
1998,UEFA Euro qualification,71,2.887,1.676,0.451,0.352,0.197,0.014,0.944,0.944
1998,United Arab Emirates Friendship Tournament,6,3.0,0.667,0.5,0.167,0.333,0.5,1.0,0.833
1999,AFC Asian Cup qualification,22,4.273,2.636,0.5,0.409,0.091,0.409,0.864,0.682
1999,African Cup of Nations qualification,56,2.446,1.304,0.554,0.161,0.286,0.018,0.911,0.946
1999,CECAFA Cup,13,1.769,1.308,0.615,0.077,0.308,0.769,0.846,0.615
1999,CFU Caribbean Cup,12,3.75,2.417,1.0,0.0,0.0,0.583,0.583,0.75
1999,CFU Caribbean Cup qualification,29,3.379,1.793,0.69,0.103,0.207,0.414,0.552,0.31
1999,COSAFA Cup,8,1.625,0.375,0.125,0.25,0.625,0.0,1.0,0.875
1999,COSAFA Cup qualification,6,2.5,1.167,0.333,0.5,0.167,0.0,1.0,0.5
1999,Confederations Cup,16,3.438,1.938,0.625,0.188,0.188,0.688,1.0,0.75
1999,Copa América,26,2.846,1.538,0.577,0.231,0.192,0.846,1.0,0.731
1999,Copa Paz del Chaco,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
1999,Cyprus International Tournament,4,2.0,1.0,0.75,0.25,0.0,0.5,1.0,1.0
1999,Four Nations' Cup,2,2.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0
1999,Friendly,280,2.475,1.239,0.443,0.271,0.286,0.125,0.946,0.861
1999,Gold Cup qualification,6,2.167,0.833,0.5,0.167,0.333,1.0,1.0,0.833
1999,Island Games,18,5.0,2.667,0.722,0.222,0.056,1.0,0.0,0.0
1999,King's Cup,1,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1999,Kirin Cup,3,0.667,0.0,0.0,0.0,1.0,0.333,1.0,1.0
1999,Korea Cup,6,2.167,0.5,0.167,0.167,0.667,0.5,1.0,0.667
1999,Lunar New Year Cup,2,3.5,2.5,0.0,1.0,0.0,1.0,1.0,0.0
1999,Muratti Vase,2,1.5,1.5,0.5,0.5,0.0,0.0,0.0,0.0
1999,SAFF Cup,10,2.6,1.4,0.5,0.3,0.2,0.6,1.0,0.1
1999,South Asian Games,13,3.462,2.385,0.615,0.385,0.0,0.615,0.769,0.462
1999,Southeast Asian Games,24,3.625,2.625,0.375,0.417,0.208,0.833,0.833,0.333
1999,UEFA Euro qualification,157,2.847,1.93,0.433,0.344,0.223,0.019,0.936,0.93
1999,UNCAF Cup,12,2.75,2.083,0.667,0.25,0.083,0.583,1.0,0.833
1999,UNIFFAC Cup,15,2.8,2.0,0.867,0.067,0.067,0.667,0.667,0.6
1999,USA Cup,4,3.25,1.25,0.75,0.25,0.0,0.5,1.0,1.0
1999,United Arab Emirates Friendship Tournament,6,3.167,0.833,0.333,0.0,0.667,0.5,1.0,0.667
2000,AFC Asian Cup,26,2.962,1.577,0.346,0.308,0.346,0.885,1.0,0.5
2000,AFC Asian Cup qualification,60,4.383,3.65,0.667,0.267,0.067,0.517,0.75,0.383
2000,AFF Championship,20,3.35,2.65,0.65,0.3,0.05,0.75,1.0,0.45
2000,African Cup of Nations,32,2.281,1.094,0.5,0.156,0.344,0.688,1.0,0.75
2000,African Cup of Nations qualification,62,2.871,1.613,0.645,0.177,0.177,0.0,0.968,0.79
2000,Amílcar Cabral Cup,15,2.733,0.733,0.533,0.0,0.467,0.667,1.0,0.4
2000,Baltic Cup,1,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
2000,CECAFA Cup,12,3.75,1.917,0.5,0.25,0.25,0.583,1.0,0.5
2000,COSAFA Cup,12,2.417,1.583,0.667,0.167,0.167,0.0,1.0,0.5
2000,Cyprus International Tournament,9,3.222,1.0,0.778,0.111,0.111,0.667,1.0,0.778
2000,FIFA World Cup qualification,281,2.804,1.929,0.53,0.26,0.21,0.014,0.922,0.829
2000,Friendly,370,2.457,1.343,0.473,0.249,0.278,0.114,0.914,0.781
2000,Gold Cup,19,2.895,1.211,0.421,0.263,0.316,0.842,1.0,0.579
2000,King Hassan II Tournament,4,3.75,2.25,0.25,0.5,0.25,0.5,1.0,0.75
2000,King's Cup,5,4.4,2.8,0.4,0.4,0.2,0.2,1.0,0.8
2000,Kirin Cup,3,2.0,1.333,0.333,0.333,0.333,0.333,1.0,0.667
2000,Lunar New Year Cup,2,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
2000,Malta International Tournament,6,1.667,1.333,0.5,0.167,0.333,0.5,1.0,1.0
2000,Melanesia Cup,10,5.0,2.8,0.8,0.1,0.1,0.6,0.6,0.5
2000,Merdeka Tournament,4,1.25,1.25,0.5,0.25,0.25,0.25,1.0,1.0
2000,Muratti Vase,2,5.5,5.5,0.5,0.5,0.0,0.0,0.0,0.0
2000,Nordic Championship,8,2.25,1.0,0.25,0.5,0.25,0.625,1.0,0.625
2000,Oceania Nations Cup,10,4.8,3.8,0.6,0.4,0.0,0.8,1.0,0.3
2000,Oceania Nations Cup qualification,2,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
2000,UEFA Euro,31,2.742,1.323,0.419,0.419,0.161,0.742,0.871,0.581
2000,USA Cup,6,3.667,1.667,0.667,0.0,0.333,0.5,1.0,0.5
2000,United Arab Emirates Friendship Tournament,4,2.5,1.0,0.5,0.25,0.25,0.5,1.0,0.75
2000,WAFF Championship,16,2.125,1.5,0.438,0.313,0.25,0.688,0.813,0.75
2001,African Cup of Nations qualification,52,2.192,1.192,0.462,0.25,0.288,0.0,1.0,0.923
2001,Amílcar Cabral Cup,9,2.778,1.444,0.556,0.222,0.222,0.444,1.0,0.444
2001,Baltic Cup,3,5.333,2.667,0.667,0.333,0.0,0.333,1.0,0.667
2001,CECAFA Cup,17,3.0,2.059,0.588,0.294,0.118,0.706,0.941,0.529
2001,CFU Caribbean Cup,16,3.375,2.0,0.563,0.25,0.188,0.688,0.5,0.438
2001,CFU Caribbean Cup qualification,28,4.75,2.75,0.643,0.179,0.179,0.429,0.5,0.393
2001,COSAFA Cup,12,1.5,1.0,0.333,0.417,0.25,0.0,1.0,0.833
2001,Confederations Cup,16,1.938,1.688,0.688,0.188,0.125,0.5,1.0,0.875
2001,Copa América,26,2.308,1.538,0.577,0.269,0.154,0.769,1.0,0.577
2001,Cup of Ancient Civilizations,2,2.0,2.0,0.5,0.0,0.5,0.5,1.0,0.0
2001,Cyprus International Tournament,4,3.5,1.5,0.5,0.5,0.0,0.5,1.0,0.75
2001,FIFA World Cup qualification,491,3.34,2.273,0.497,0.291,0.212,0.11,0.931,0.807
2001,Friendly,257,2.611,1.288,0.463,0.241,0.296,0.101,0.907,0.825
2001,Gold Cup qualification,2,0.5,0.5,0.5,0.0,0.5,0.0,1.0,1.0
2001,Island Games,15,3.0,1.133,0.267,0.4,0.333,0.8,0.0,0.0
2001,King's Cup,8,3.25,1.75,0.125,0.5,0.375,0.5,1.0,0.375
2001,Kirin Cup,3,1.667,1.667,1.0,0.0,0.0,0.333,0.333,1.0
2001,Lunar New Year Cup,2,3.5,0.5,0.0,0.5,0.5,1.0,1.0,0.0
2001,Merdeka Tournament,9,2.667,1.333,0.111,0.778,0.111,0.667,1.0,0.222
2001,Millennium Cup,15,2.533,2.0,0.6,0.333,0.067,0.933,0.667,0.067
2001,Muratti Vase,2,5.5,4.5,0.5,0.5,0.0,0.0,0.0,0.0
2001,Nordic Championship,2,0.5,0.5,0.0,0.5,0.5,0.0,1.0,1.0
2001,SKN Football Festival,3,2.0,0.667,0.333,0.0,0.667,0.333,0.0,0.333
2001,UNCAF Cup,15,3.6,1.867,0.467,0.133,0.4,0.8,1.0,0.867
2001,United Arab Emirates Friendship Tournament,3,3.0,1.0,0.0,0.333,0.667,0.333,1.0,1.0
2001,Windward Islands Tournament,6,4.167,1.833,0.333,0.5,0.167,0.667,0.167,0.167
2002,AFF Championship,20,4.6,2.7,0.5,0.25,0.25,0.55,1.0,0.55
2002,African Cup of Nations,32,1.5,0.938,0.406,0.25,0.344,0.813,1.0,0.594
2002,African Cup of Nations qualification,40,2.175,1.575,0.575,0.275,0.15,0.0,1.0,0.8
2002,Arab Cup,18,3.056,1.278,0.5,0.222,0.278,0.833,1.0,0.5
2002,CECAFA Cup,24,2.208,1.208,0.5,0.292,0.208,0.75,0.833,0.583
2002,COSAFA Cup,12,2.417,1.417,0.5,0.333,0.167,0.0,1.0,0.833
2002,Cyprus International Tournament,4,3.5,1.0,0.5,0.25,0.25,0.5,1.0,1.0
2002,FIFA World Cup,64,2.516,1.297,0.438,0.313,0.25,0.828,1.0,0.594
2002,Friendly,352,2.494,1.301,0.438,0.244,0.318,0.114,0.898,0.824
2002,Gold Cup,20,1.95,1.25,0.4,0.35,0.25,0.75,0.85,0.55
2002,Gold Cup qualification,30,3.833,2.567,0.5,0.433,0.067,0.267,0.3,0.3
2002,Gulf Cup,15,2.2,1.133,0.467,0.333,0.2,0.667,1.0,0.533
2002,King's Cup,8,2.375,1.625,0.625,0.125,0.25,0.5,0.5,1.0
2002,Kirin Cup,2,3.5,0.5,0.5,0.0,0.5,0.0,1.0,1.0
2002,Lunar New Year Cup,2,3.0,2.0,0.0,0.5,0.5,1.0,1.0,0.0
2002,Malta International Tournament,6,2.333,1.667,0.667,0.167,0.167,0.5,1.0,0.833
2002,Muratti Vase,2,3.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0
2002,Oceania Nations Cup,16,4.0,3.125,0.688,0.25,0.063,0.688,0.813,0.438
2002,Oceania Nations Cup qualification,10,6.2,5.4,0.4,0.6,0.0,0.6,0.6,0.0
2002,Prime Minister's Cup,12,2.583,1.417,0.333,0.25,0.417,0.5,0.75,0.75
2002,SKN Football Festival,4,2.25,1.75,0.75,0.0,0.25,0.25,0.25,0.75
2002,The Other Final,1,4.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0
2002,UEFA Euro qualification,60,2.617,1.817,0.417,0.4,0.183,0.0,0.917,0.967
2002,Unity Cup,1,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
2002,WAFF Championship,10,2.2,1.0,0.3,0.5,0.2,0.6,1.0,0.6
2003,AFC Asian Cup qualification,99,3.475,2.646,0.616,0.232,0.152,0.293,0.879,0.667
2003,African Cup of Nations qualification,80,2.263,1.663,0.638,0.175,0.188,0.013,1.0,0.788
2003,Afro-Asian Games,4,5.25,1.75,0.5,0.25,0.25,0.5,1.0,0.25
2003,Baltic Cup,3,3.0,1.667,0.333,0.333,0.333,0.333,1.0,1.0
2003,CECAFA Cup,10,2.8,1.2,0.5,0.1,0.4,0.6,0.8,0.7
2003,COSAFA Cup,12,2.083,1.083,0.5,0.25,0.25,0.0,1.0,0.667
2003,Confederations Cup,16,2.313,1.313,0.625,0.25,0.125,0.688,1.0,0.688
2003,Cyprus International Tournament,3,2.667,1.333,0.333,0.667,0.0,0.333,1.0,1.0
2003,EAFF Championship,14,3.786,3.357,0.643,0.286,0.071,0.571,0.786,0.143
2003,FIFA World Cup qualification,72,2.972,2.083,0.569,0.208,0.222,0.0,0.917,0.736
2003,Friendly,321,2.586,1.346,0.464,0.29,0.246,0.165,0.941,0.813
2003,Gold Cup,20,2.5,1.8,0.55,0.35,0.1,0.5,0.9,0.6
2003,Gold Cup qualification,15,3.733,1.733,0.6,0.333,0.067,0.467,0.333,0.4
2003,Gulf Cup,8,1.75,1.25,0.25,0.25,0.5,0.75,1.0,0.5
2003,Indian Ocean Island Games,9,2.444,1.778,0.667,0.111,0.222,0.556,0.333,0.222
2003,Island Games,25,3.52,2.4,0.52,0.36,0.12,0.88,0.0,0.0
2003,King's Cup,8,3.75,1.25,0.125,0.375,0.5,0.5,0.5,0.75
2003,Kirin Cup,2,2.5,1.5,0.0,0.5,0.5,0.0,1.0,1.0
2003,Lunar New Year Cup,1,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
2003,Muratti Vase,3,4.0,1.333,0.333,0.333,0.333,0.0,0.0,0.0
2003,Prime Minister's Cup,6,2.167,1.167,0.5,0.333,0.167,0.5,1.0,0.833
2003,SAFF Cup,16,2.438,1.563,0.5,0.375,0.125,0.688,0.813,0.25
2003,SKN Football Festival,3,2.0,1.333,0.667,0.333,0.0,0.333,0.333,1.0
2003,South Pacific Games,20,4.6,3.9,0.45,0.35,0.2,0.7,0.4,0.15
2003,TIFOCO Tournament,1,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
2003,UEFA Euro qualification,150,2.727,1.727,0.5,0.307,0.193,0.027,0.927,0.953
2003,UNCAF Cup,15,2.0,1.467,0.533,0.333,0.133,0.667,1.0,0.867
2004,AFC Asian Cup,32,3.0,1.313,0.375,0.313,0.313,0.813,1.0,0.406
2004,AFF Championship,18,4.0,2.556,0.444,0.389,0.167,0.556,1.0,0.5
2004,African Cup of Nations,32,2.75,1.375,0.5,0.25,0.25,0.813,1.0,0.625
2004,CECAFA Cup,20,3.2,1.6,0.55,0.25,0.2,0.7,0.8,0.55
2004,CFU Caribbean Cup qualification,34,3.735,2.676,0.471,0.324,0.206,0.441,0.382,0.412
2004,COSAFA Cup,11,1.909,1.364,0.455,0.182,0.364,0.0,1.0,0.818
2004,Copa América,26,3.0,1.308,0.423,0.308,0.269,0.846,1.0,0.615
2004,Cyprus International Tournament,10,3.4,1.8,0.6,0.3,0.1,0.7,1.0,0.7
2004,FIFA World Cup qualification,408,3.056,2.007,0.478,0.289,0.233,0.059,0.865,0.772
2004,Friendly,375,2.592,1.344,0.437,0.277,0.285,0.112,0.904,0.781
2004,Gulf Cup,29,2.828,1.448,0.379,0.345,0.276,0.69,1.0,0.483
2004,King's Cup,4,2.0,1.5,0.25,0.25,0.5,0.5,1.0,0.75
2004,Kirin Cup,3,2.333,1.667,1.0,0.0,0.0,0.333,0.333,1.0
2004,Lunar New Year Cup,2,3.5,2.5,0.5,0.5,0.0,1.0,1.0,0.5
2004,Malta International Tournament,3,2.667,1.333,0.667,0.0,0.333,0.333,1.0,1.0
2004,Muratti Vase,2,3.5,3.5,0.5,0.5,0.0,0.0,0.0,0.0
2004,Oceania Nations Cup,17,4.059,3.118,0.529,0.353,0.118,0.588,1.0,0.235
2004,Prime Minister's Cup,4,3.0,0.5,0.0,0.5,0.5,0.5,1.0,0.75
2004,UEFA Euro,31,2.484,1.129,0.419,0.258,0.323,0.806,1.0,0.71
2004,Unity Cup,3,2.0,2.0,0.667,0.333,0.0,1.0,1.0,0.333
2004,WAFF Championship,10,3.7,2.1,0.7,0.1,0.2,0.6,1.0,0.8
2005,AFC Asian Cup qualification,2,0.5,0.5,0.0,0.5,0.5,0.0,1.0,0.0
2005,AFF Championship,5,4.2,1.8,0.6,0.4,0.0,0.2,1.0,0.6
2005,Amílcar Cabral Cup,3,2.333,0.333,0.333,0.0,0.667,0.333,1.0,0.333
2005,Baltic Cup,1,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0
2005,CECAFA Cup,24,3.042,2.125,0.25,0.583,0.167,0.75,0.75,0.375
2005,CFU Caribbean Cup,6,2.667,1.333,0.167,0.833,0.0,0.5,1.0,0.667
2005,CFU Caribbean Cup qualification,4,2.0,1.5,0.25,0.25,0.5,0.0,0.5,0.5
2005,COSAFA Cup,12,2.5,1.5,0.25,0.583,0.167,0.5,1.0,0.417
2005,Confederations Cup,16,3.5,1.25,0.438,0.313,0.25,0.688,1.0,0.625
2005,Cyprus International Tournament,4,2.5,0.5,0.0,0.5,0.5,0.5,1.0,0.75
2005,EAFF Championship,12,5.417,4.75,0.417,0.333,0.25,0.75,0.5,0.25
2005,FIFA World Cup qualification,352,2.688,1.665,0.523,0.264,0.213,0.003,0.946,0.946
2005,Friendly,268,2.701,1.343,0.485,0.228,0.287,0.235,0.929,0.769
2005,Gold Cup,25,2.92,1.08,0.52,0.2,0.28,0.76,1.0,0.72
2005,Island Games,19,3.105,1.947,0.474,0.368,0.158,0.789,0.0,0.0
2005,King's Cup,4,2.25,0.75,0.25,0.25,0.5,0.5,0.25,0.75
2005,Kirin Cup,3,0.667,0.667,0.0,0.667,0.333,0.333,1.0,1.0
2005,Lunar New Year Cup,1,8.0,6.0,0.0,1.0,0.0,0.0,1.0,1.0
2005,Muratti Vase,3,3.0,0.333,0.0,0.333,0.667,0.0,0.0,0.0
2005,SAFF Cup,15,2.533,1.867,0.6,0.267,0.133,0.733,1.0,0.333
2005,UNCAF Cup,13,2.615,2.0,0.538,0.308,0.154,0.615,1.0,0.769
2006,AFC Asian Cup qualification,62,2.952,2.113,0.548,0.274,0.177,0.097,0.952,0.645
2006,AFC Challenge Cup,26,2.846,2.0,0.385,0.346,0.269,0.846,0.615,0.154
2006,AFF Championship qualification,10,4.2,2.0,0.5,0.3,0.2,0.6,0.3,0.1
2006,African Cup of Nations,32,2.281,1.344,0.469,0.344,0.188,0.813,1.0,0.656
2006,African Cup of Nations qualification,42,2.071,1.405,0.643,0.143,0.214,0.0,1.0,0.833
2006,Arab Cup qualification,9,4.0,2.667,0.556,0.222,0.222,0.444,0.778,0.556
2006,CECAFA Cup,23,2.087,1.391,0.261,0.478,0.261,0.826,0.913,0.261
2006,CFU Caribbean Cup qualification,46,3.674,2.717,0.522,0.348,0.13,0.478,0.5,0.283
2006,COSAFA Cup,15,2.267,1.333,0.4,0.333,0.267,0.4,1.0,0.4
2006,Copa del Pacífico,2,3.0,1.0,0.5,0.5,0.0,0.0,1.0,1.0
2006,Cyprus International Tournament,8,1.75,1.25,0.375,0.375,0.25,0.75,1.0,0.625
2006,ELF Cup,7,4.143,3.0,0.429,0.286,0.286,0.571,0.0,0.0
2006,FIFA World Cup,64,2.297,1.422,0.516,0.25,0.234,0.891,1.0,0.625
2006,FIFI Wild Cup,4,3.0,1.5,0.25,0.5,0.25,1.0,0.0,0.0
2006,Friendly,352,2.384,1.31,0.477,0.247,0.276,0.227,0.938,0.787
2006,King's Cup,7,3.0,1.0,0.571,0.143,0.286,0.429,1.0,0.714
2006,Kirin Cup,3,3.0,1.667,0.0,0.667,0.333,0.333,1.0,0.667
2006,Lunar New Year Cup,2,3.0,3.0,0.5,0.5,0.0,0.5,1.0,1.0
2006,Malta International Tournament,1,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0
2006,Merdeka Tournament,4,2.0,0.5,0.25,0.25,0.5,0.5,1.0,0.25
2006,Muratti Vase,2,5.0,2.0,0.5,0.5,0.0,0.0,0.0,0.0
2006,UEFA Euro qualification,94,3.053,2.096,0.468,0.362,0.17,0.032,0.947,0.957
2006,Viva World Cup,1,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2007,AFC Asian Cup,32,2.625,1.375,0.344,0.313,0.344,0.625,1.0,0.688
2007,AFF Championship,18,2.889,1.889,0.389,0.056,0.556,0.333,1.0,0.611
2007,African Cup of Nations qualification,88,2.477,1.545,0.523,0.205,0.273,0.011,1.0,0.807
2007,Amílcar Cabral Cup,3,1.333,0.667,0.333,0.0,0.667,0.333,1.0,0.0
2007,CECAFA Cup,23,2.913,1.609,0.348,0.391,0.261,0.826,0.87,0.391
2007,CFU Caribbean Cup,14,3.214,1.357,0.429,0.429,0.143,0.643,0.429,0.429
2007,CFU Caribbean Cup qualification,2,2.5,2.5,0.5,0.5,0.0,1.0,1.0,0.5
2007,COSAFA Cup,15,1.533,1.267,0.4,0.267,0.333,0.467,1.0,0.333
2007,Copa América,26,3.308,2.077,0.5,0.308,0.192,0.846,1.0,0.615
2007,Cyprus International Tournament,4,2.5,2.0,0.25,0.75,0.0,0.5,1.0,0.5
2007,EAFF Championship,8,6.375,5.125,0.5,0.25,0.25,0.75,0.375,0.25
2007,FIFA World Cup qualification,66,3.394,2.515,0.545,0.258,0.197,0.076,0.909,0.682
2007,Friendly,322,2.54,1.298,0.444,0.273,0.283,0.186,0.91,0.807
2007,Gold Cup,25,2.56,1.28,0.64,0.2,0.16,0.76,0.8,0.56
2007,Gulf Cup,15,2.267,0.8,0.533,0.267,0.2,0.667,1.0,0.533
2007,Indian Ocean Island Games,9,1.778,1.333,0.333,0.222,0.444,0.556,0.222,0.111
2007,Island Games,17,2.588,1.647,0.471,0.471,0.059,0.824,0.0,0.059
2007,King's Cup,3,3.333,0.667,0.667,0.0,0.333,0.333,0.333,1.0
2007,Kirin Cup,2,0.5,0.5,0.5,0.0,0.5,0.5,0.5,1.0
2007,Merdeka Tournament,7,3.571,1.571,0.857,0.143,0.0,1.0,1.0,0.0
2007,Muratti Vase,2,2.5,2.5,0.0,0.5,0.5,0.0,0.0,0.0
2007,Nehru Cup,11,3.727,2.273,0.545,0.364,0.091,0.545,0.636,0.545
2007,Oceania Nations Cup,5,4.0,2.0,0.4,0.4,0.2,0.0,1.0,1.0
2007,South Pacific Games,24,4.583,3.917,0.458,0.458,0.083,0.833,0.833,0.083
2007,UEFA Euro qualification,212,2.59,1.656,0.486,0.335,0.179,0.009,0.967,0.948
